donor,arbi,zksync,total,exclude
0xb90d1ed5a00335d7c3cf11d9f7d086a40af00780,0.172617,0,0.172617,
0xdb5ff850aa72b00c055e2213382afad06c11c7b1,0.172617,0,0.172617,
0x419c6a6857de17ae4c8c141e280041426cb777a9,0.172602,0,0.172602,
0x9632f3cceb2f752b81a2f582c179e10dcccce632,0.172602,0,0.172602,
0x3a3c39169a31e9d0b88ea6e1038d59c1a9c55792,0.172573,0,0.172573,
0xf858dd200343d25aacecef73e7da72b380cb1295,0.172573,0,0.172573,
0xee3b17563ad841583464ceb2b0a176734e726094,0.172573,0,0.172573,
0x39a297e6702e6940487eec931ba6f6fe5dc0727d,0.172573,0,0.172573,
0x8dc4440744a152248c80b9366a1fc485ca3fd5f3,0.172573,0,0.172573,
0x4a5d8ed83641f16173b49a66d0af180bee334b50,0.172573,0,0.172573,
0x9030b5e4402ed4df6684b26f3b8e9b32311eec7c,0.172573,0,0.172573,
0x85105563f957f67b088ce296dc4b807144f12ab2,0.172573,0,0.172573,
0xcd9c5fce28e59bca5e0977e52fe30090d7154c00,0.172573,0,0.172573,
0xddfce814e3a7411eb66079cc3dde49602bafb22a,0.172573,0,0.172573,
0xdd13b0498199965733f0701ef3bf42fb7da7010b,0.172573,0,0.172573,
0x337bb6debfb5f1d43c19c1a67325259d5b787449,0.172573,0,0.172573,
0xa82792ce6d38304b3dca130bf66878620f07371b,0.172573,0,0.172573,
0xd8bb3c2d3a92e3f4a3105c73f0d479a99d29c0ea,0.172573,0,0.172573,
0xb4ecb62be46c7a1a69e862d748cf0390ad2ebae5,0.172573,0,0.172573,
0x17cf9d063ddcf9cc5d79e920554f54ca0a613f26,0.172573,0,0.172573,
0xd99510991e43f4c481d19609e682c4f8fb1c3972,0.172573,0,0.172573,
0xb02c6668ef1ed51d75d26ec57a18cc42a1df8879,0.172573,0,0.172573,
0xca3876cc182875fb17f79d897f1439d2f16434c6,0.172547,0,0.172547,
0xf1369ba833d96748fedeeb6c1fcce2d7cb412c02,0.172547,0,0.172547,
0x2d929677a32aa672e0c0286567bf8f1803be1e0c,0.172439,0,0.172439,
0x5be003096e42bd274aec2dd026ded8ab91c0b51a,0.172409,0,0.172409,
0xabeb8772f44965d7afdd816897b357d3d2b9161e,0.172409,0,0.172409,
0x4f1d4b10aab4d2bbff322e705368c374c7695e5d,0.172409,0,0.172409,
0x1744cbcd51a1a969ef25110950f0b424583b144f,0.171909,0,0.171909,
0x2be8999ca1554a1a194ed6c0e7f57b492de5730f,0.171909,0,0.171909,
0x5a8edec4b41275ece74b04029277d56a908a0594,0.171909,0,0.171909,
0x43f169a457584459fde742f810e9fbe14068d39b,0.171909,0,0.171909,
0x090a8301177af6dbfc62c5dbc8c3dfabc63192d8,0.171909,0,0.171909,
0x567d95061f55eb29bb99235712850bde6d3773b8,0.171909,0,0.171909,
0xcf78da240b2ec1c29a3b34135c577b1be1c0739b,0.171909,0,0.171909,
0x25c8cc2d26db6bc6a32557ab72ec4f76b1416cb4,0.171909,0,0.171909,
0x34238a543557121facf99fd4b359d7d1d4169d2d,0.171909,0,0.171909,
0x6af1c4f53de0c327835b8ccfa2296ea528f45926,0.171909,0,0.171909,
0xc359e1e960d524dbdce10f07b22a2c32a77eef25,0.171909,0,0.171909,
0x3343bc764cc94ca3997135255b5c229c751b9c17,0.171909,0,0.171909,
0xb48be2df65992d5f01df6f66d79061a1ece28cc6,0.171909,0,0.171909,
0x801a20f4865aa76e232c136f57d3085ece0a6376,0.171909,0,0.171909,
0x621e6c2fad506373561e466e95fd940bb2606833,0.171909,0,0.171909,
0xf3051825c81ce75b4dc9a5dec37492caa69ee4f1,0.171909,0,0.171909,
0x23aa749bdd6fde58065fa55c07510a57a7d808f8,0.171909,0,0.171909,
0x12d2d2bac772e8de28171a22dfdce2f3918ea224,0.171909,0,0.171909,
0x43e161bbadbc5c0178eae9fcd7fa9fd9a01aa821,0.171909,0,0.171909,
0x94d6c25b2e3e1793b59176edaad7716ef69ae6c5,0.171909,0,0.171909,
0x59fa4114be11a7b2c8688719ca675339b3922ab2,0.171909,0,0.171909,
0x257fad512113bb7dd8e60f514503f1a474520572,0.171909,0,0.171909,
0xda38c038aaa89ad71c7836a38448081f033aed07,0.171909,0,0.171909,
0x379e07148388a14afd595c0ae9dd21c398962823,0.171909,0,0.171909,
0x14bfbfe3c7cfff942396f9522033db940b002e94,0.171909,0,0.171909,
0x69724ac93b6de9d4f43cc304b887fa1fc85fda69,0.171909,0,0.171909,
0xfce8290bf4c290f6f43f24b2673a0279367c6224,0.171909,0,0.171909,
0x2b53bd7f06dc1babed2741553e3a548e68c8fa29,0.171909,0,0.171909,
0x1bd88ed4e6c0a6af23279164aec10e48dbf5be5a,0.171909,0,0.171909,
0x0f05bb615ccee2fc3244eff78c47d318202d0ba9,0.171909,0,0.171909,
0x8328b9a8745f56547657b213e4b771604ef734c0,0.171909,0,0.171909,
0x88e74c8890c087d0686a3f5629221692225d34ef,0.171896,0,0.171896,
0x9388f9f36f6ddf0f895ecb5560e131e31a9f7109,0.171896,0,0.171896,
0xd757c542071469985e0d11de11e60e78a9c143f4,0.171896,0,0.171896,
0x4ff66e43ba87b2b02ce8ec7309ac772dd1f87d97,0.171896,0,0.171896,
0xc0a00d011e2e00a73e7d70ebb867fdf81510dfba,0.171896,0,0.171896,
0xea6cf094a3ddcffccb61caf29a45130ca77197aa,0.171896,0,0.171896,
0xc8446cd11d37241eee035908c960286894c362b2,0.171896,0,0.171896,
0x1e51fcb2861f9470059f44609b14082c805ccdfb,0.171896,0,0.171896,
0x5c5d51ac89045ef544fd5a73afcc41c911845ea5,0.171896,0,0.171896,
0x444ca573284e16433fc8fc963962713390280c4b,0.171896,0,0.171896,
0x0855dfe8e7421eebc1f44b7f69b7108f1b38f7dd,0.171896,0,0.171896,
0x309751fdcfc39fa7670b2f670636e8fbe28fe4d9,0.171896,0,0.171896,
0x6517ab09e8c012366d773d9286e4130c25289edc,0.171896,0,0.171896,
0x046e7cc96940c8f83ebb38cd5bd754ab9202de6e,0.171896,0,0.171896,
0x1e0fe49b70375f476ab1991af01c8c07938b6693,0.171896,0,0.171896,
0x04a7106c9d09a1966ae04cce5a6e8426da913853,0.171896,0,0.171896,
0x23d55b1127d91a403479345b7665978b6f60d2f5,0.171896,0,0.171896,
0xaae0c99582d3d3e849833553e91c052673d678b2,0.171896,0,0.171896,
0x6146948d6acad293147364dde27ef6db0b98a926,0.171896,0,0.171896,
0xa2403a63a9f41d5627cfc8a61303e6765068bc2a,0.1705812748,0,0.1705812748,
0xc68ea144106335515298e88ad255a3e8fd5ab18e,0.1705812748,0,0.1705812748,
0x58d98d7cd57a94937d94f723993d04f541ed15e1,0.1705812748,0,0.1705812748,
0xe9989d7c073c939989cbd43b9f0e86fe5d8b47b3,0.1705812748,0,0.1705812748,
0x2a9b576e3d08b124537e6b95e25319b41e62ae7a,0.166199155,0,0.166199155,
0xbc4f869ca2608d157b59dd1d20daed821659004d,0.1574557851,0,0.1574557851,
0xd7eb01f8125cf26a597b40d9920ca83606309e46,0.1574557851,0,0.1574557851,
0xb1fecc7082a0cf835ede660bb50195fd15303755,0.1574557851,0,0.1574557851,
0xccbcd7cc8b048fb11cc55afd5e5799ee32ba1856,0.1565919,0,0.1565919,
0xdada6ed95c94f2679ace9533944adf40c297d1a6,0.149987069,0,0.149987069,
0x2bba6c4b253baa96de7706e3b1f80ff9f77a8a5a,0.1498103448,0,0.1498103448,
0xc3281d212956e1d3edbba7f5d06afc72ef2f52d6,0.1498103448,0,0.1498103448,
0xe4cf5e4809fd6d79beae191005d0e14d4ab38bc0,0.1498103448,0,0.1498103448,
0x6332e58808fd078e82dbda86b2dacef079e9108a,0.1498103448,0,0.1498103448,
0x670cb81cf938e8041a7090bea331a282f4a925c1,0.1498103448,0,0.1498103448,
0xbda474b6febf3ea2596a85beeda15a168dc55fca,0.1498103448,0,0.1498103448,
0x559c444878adad0847f9054051f406080059cacd,0.1498103448,0,0.1498103448,
0x8d0aa471ace0b1e10ea75c7abdafcdcb91ccaa94,0.1498103448,0,0.1498103448,
0xe83c45f6c22585611f223e64b05273f36eaa2bab,0.1498103448,0,0.1498103448,
0xfec2c586e5acdbd8dd9318a79d48baede465a28d,0.1498103448,0,0.1498103448,
0x59448307114c205e83b4444c7a1215f4a5832f45,0.1498103448,0,0.1498103448,
0xf10fce0d375eb0cd8bd60f8b868da88d89deed70,0.1498103448,0,0.1498103448,
0x8f18c5ea5c1c72c78e39d150d91d3a5b1603c5c0,0.1498103448,0,0.1498103448,
0x1da7471e7cfdf4868042cf9100d9597bdc46f0b5,0.1498103448,0,0.1498103448,
0x7af85bd2bfad868dba744fa640c36eba9a762ec4,0.1498103448,0,0.1498103448,
0x4174c9e4e7a16bba94f627cd57759591d809f643,0.1498103448,0,0.1498103448,
0xf8ddd4579f0269c8c3f71251660a23d5c7ea4549,0.1498103448,0,0.1498103448,
0x315be88ab5a8737c00594cadbe2bb652e491ec14,0.1498103448,0,0.1498103448,
0x2f2d5e463c506162df47d3ceb9a23f7c12b2e7f3,0.1498103448,0,0.1498103448,
0x3a844754403cafeea027f9d7097e5baf7b61a3c8,0.1498103448,0,0.1498103448,
0x03e21de53315f4624b4216a730fb62452faf2822,0.1498103448,0,0.1498103448,
0xfc22a38c1243accd47d8033de96a5a3f1e1e0c25,0.1498103448,0,0.1498103448,
0xe12a9c5795b6898c2f9b2cb6a4196b0d7019bc3c,0.1498103448,0,0.1498103448,
0xc632b1073fe7e3f0a55f9df0202619bffcbdf69d,0.1498103448,0,0.1498103448,
0x79d0ea1cbe92144a7d1ed659f89dde18c9759a3f,0.1498103448,0,0.1498103448,
0x71358c156e4c6559d06883eab50fa092740a6678,0.1498103448,0,0.1498103448,
0x73037b32d6273ce9ae62040d267adc1d7674d000,0.1498103448,0,0.1498103448,
0x9f34df8fb0bb2e505cb9f596a048c09531ab730f,0.1498103448,0,0.1498103448,
0x068b3e5fef0e16fa2cf175548f0e94cd8d90d89b,0.1498103448,0,0.1498103448,
0x63e3fb2743a692a153abf893b246b6384e62e25f,0.1498103448,0,0.1498103448,
0xc0aacded4ef72b456f77304c6fb92bd565a2887e,0.1498103448,0,0.1498103448,
0x530e2257915f19fd7c12e43ad6c161d99188febe,0.1498103448,0,0.1498103448,
0x66efb2048fc00183a878d12c059ed3c3491b8f50,0.1498103448,0,0.1498103448,
0xd3d8f6ac279f827d40fadeee7414137516f2f93f,0.1498103448,0,0.1498103448,
0xdb392474d441f8682baa0a76858d8eea9cdc10b3,0.1498103448,0,0.1498103448,
0xbff065fe7810bc586698cc71e9e84b7bbeff5603,0.1498103448,0,0.1498103448,
0x771aa9b1400ae09f83ccf9f3acca0d175425007d,0.1498103448,0,0.1498103448,
0x5f61a6ee712450d4da83c7646e8fd030ffeda8f3,0.1498103448,0,0.1498103448,
0x8fe305ebc480792fcaa1c429951f910c90586763,0.1498103448,0,0.1498103448,
0x1e06faf2cb1452c6e7ee13331c6433a7749bbddf,0.1498103448,0,0.1498103448,
0xc2379f4de495d03282fa6f23952a2f7e7c2ff373,0.1498103448,0,0.1498103448,
0x318d9b2ba828b5e92ad8796a506914f902c61b53,0.1498103448,0,0.1498103448,
0x753a4f4e65bf332e9839ec6e6d059da859785fdd,0.1498103448,0,0.1498103448,
0xc0c28c3aa5f31aaf544cd41f0fa74aabd133ab85,0.1498103448,0,0.1498103448,
0xade0f43e629c6bf0b3067477759841477207afdb,0.1498103448,0,0.1498103448,
0xa1784654b364c70b4392475d36d9c67919242427,0.1498103448,0,0.1498103448,
0xbcff3748d152421576c11034df6738e1f8ceef76,0.1498103448,0,0.1498103448,
0x939fd6cbaff054f955f60e63f7558112bcb3f322,0.1498103448,0,0.1498103448,
0x2f3d5e908b32b4bcc3c0fcc6cc8cffc572c11276,0.1498103448,0,0.1498103448,
0x6df2d86364837f3755d40715caec355be947b098,0.1498103448,0,0.1498103448,
0x7abca33c418fe7d43bc6dafe1632a8884cddfc35,0.1498103448,0,0.1498103448,
0xd9bdaed9621cfc46b3f65e14bc73f54b8a5c4931,0.1498103448,0,0.1498103448,
0x00580eb16cfe6be3dd02014c0b1667fd447be406,0.1498103448,0,0.1498103448,
0x0097b23e22038e0f5eb8ae40115baff705cc1c7f,0.1498103448,0,0.1498103448,
0xe7f62e791a0b7ec2368fd8bfbed80637f7d7f05d,0.1498103448,0,0.1498103448,
0x1c6f12cb8fc36f1b4036db2fa57154b374f7a7cd,0.1498103448,0,0.1498103448,
0xcef44073b6abd424a026541980db1b05b5f90731,0.1498103448,0,0.1498103448,
0xb8457a5e81a8085d133028783b654bae9b40dd04,0.1498103448,0,0.1498103448,
0x5be3b64070f185d3b4f48b4ba65882340bdafe12,0.1498103448,0,0.1498103448,
0x54df94c0b8229ce81500c0148c6f62955124f776,0.1498103448,0,0.1498103448,
0x9c922203bee3ffee7c8b9eaf1e15478978e9a634,0.1498103448,0,0.1498103448,
0x6313e1e2753446a396a413235abea001d67e7b61,0.1498103448,0,0.1498103448,
0x2390f61d3f9acae769c8ed3ecf8c09424e127920,0.1498103448,0,0.1498103448,
0x9b4725c5b908ae1dd6007522c167a21e5d36cf32,0.1498103448,0,0.1498103448,
0x4e672f52566ace6acc7ebe5d00186dd687bf7da1,0.1498103448,0,0.1498103448,
0x7d6933c745cc6eb6bf9decef503477f95d065f44,0.1498103448,0,0.1498103448,
0xad92a291c027271e433724f61746a4e8130fadf4,0.1498103448,0,0.1498103448,
0x0609732d21e063e3e20cb8b6ab6372f33353a128,0.1498103448,0,0.1498103448,
0xc10988d98ce1821da67d77eb28564fe6d27288cf,0.1498103448,0,0.1498103448,
0x7cd2e0538f1880a1086e15c727ab2edabaf921d4,0.1498103448,0,0.1498103448,
0x80567adf67c10a807e92ba5c447395eb46d5cc57,0.1498103448,0,0.1498103448,
0x6c5ce5adef15196aabb2e173f45d4f9f4719dbcc,0.1498103448,0,0.1498103448,
0x0cc8ac819be7a351cf754fe47d61189740882c6c,0.1498103448,0,0.1498103448,
0x92af80a856403894f394c1edb820ae2793e0c668,0.1498103448,0,0.1498103448,
0x02095463f3d6174016f263f76f519bc44788d066,0.1498103448,0,0.1498103448,
0x0037bb590b433004673d9492f43c00a703a6122c,0.1498103448,0,0.1498103448,
0xb8a435a7437de27177fe8941a7bd9368d601e0b4,0.1498103448,0,0.1498103448,
0x43a6e52d4ff4a73b7086614e293fb0602c72f7cd,0.1498103448,0,0.1498103448,
0x0e1cb5268b39bfa09ea170b5601521c76242598a,0.1498103448,0,0.1498103448,
0x71fe061fb9e7b264899f5ec448435dfebacdfbe2,0.1498103448,0,0.1498103448,
0x17eba6c00b7337773b7be7d0eb6111f78b16967d,0.1498103448,0,0.1498103448,
0xb2e6914d6dfdea203082988d10bb2c93db3e213c,0.1498103448,0,0.1498103448,
0x3836b85be908247c8cdb8ba1057a7bb375d2735b,0.1498103448,0,0.1498103448,
0x9ce35bf62ae75db4d8f5feddb6dcb2aecced529d,0.1498103448,0,0.1498103448,
0xf50eb0dccdb5b0d5fd3a45d3d8cb63b7ac395b87,0.1498103448,0,0.1498103448,
0x63782a93841fd1378f98a59522e0a59f2323d0d0,0.1498103448,0,0.1498103448,
0xf881796f14595c8dc37e382d5e111c642a1727d0,0.1498103448,0,0.1498103448,
0xb414c15a163f0cb190f5bfbba70ff9a6c6357ab2,0.1498103448,0,0.1498103448,
0xd8650653964a4e2405fb1549083e4e2b40b7e332,0.1498103448,0,0.1498103448,
0x381ad48ed1760a159a54c68a61641056c023e791,0.1498103448,0,0.1498103448,
0x719a7f04c5e9bebc99b66cd34a832013d2fbdebc,0.1498103448,0,0.1498103448,
0xc99af632937d8240a3da1f0beba4bcb1a5105ccb,0.1498103448,0,0.1498103448,
0x93b8cb79147626dbc5883d3a785c47e3a16329fd,0.1498103448,0,0.1498103448,
0xcd0a0bd1fdb83a0f9dc3cd37a8c28992c2cf1db2,0.1498103448,0,0.1498103448,
0x2ac7aa988c3d9802b245bdbacd3dacf8e676ad13,0.1498103448,0,0.1498103448,
0x867b0e55fdfe6b69c247b47fda0e7464d308f9c3,0.1498103448,0,0.1498103448,
0xb9caa84ec68fba2bb8b5a2e25808874b9fbb8d3b,0.1266380465,0,0.1266380465,
0x642718cb5b5436bcf4945711c9b90ac6c0fd9b30,0.1266380465,0,0.1266380465,
0xf48a9a85d660e43aa387f9c2dcb31cbac63eea6a,0.120052857,0,0.120052857,
0xacbab141954e2b8beb596f26452a2f0138df82d8,0.11006424,0,0.11006424,
0xd686aa0c08cd9f418b3516b0ce71c8d31d442038,0.1100583,0,0.1100583,
0xa266046f072e403e8097f898bdb8e849799bb602,0.1100583,0,0.1100583,
0x64d72b88ff9dcc816e29defa8a1e76690305238e,0.1100583,0,0.1100583,
0xeff8de38276fb4e64f5b04e5f53bd06303a402c1,0.1100583,0,0.1100583,
0xcea96cfcc3af909a7a3cb3f7bbd3817b3de70013,0.1100583,0,0.1100583,
0x3090b52439d24227a6ccc447fd5a176a62462f35,0.1100583,0,0.1100583,
0xc1ff2fb1471e7af79413d400fd1b4dce569f7a90,0.1100583,0,0.1100583,
0xecaef8ccf789e43191bb24c6a8b48a18c9a0d2b0,0.1100583,0,0.1100583,
0x6e27e492f148528c78c59047a9d4120fa04fa888,0.1100583,0,0.1100583,
0x34f835b567ebe692cd7d99cf1ed4528705560d86,0.1100583,0,0.1100583,
0x536905e1394239b42719fb7476a0c635ffcae814,0.1100583,0,0.1100583,
0x7607f6b3da4774e02a393e4e8dbd635b2b6207e6,0.1100583,0,0.1100583,
0xbfec12cc6f50bf48ec128bd575fdcc76f74e659c,0.1100583,0,0.1100583,
0x7f48e38fbaac25dee50ae580a74dec8457822788,0.1100583,0,0.1100583,
0xdcde3056ce41721dfbd8b7c46dd4f52902767144,0.1100583,0,0.1100583,
0xc9c0510927d0c0165e5d0e23e90969955edc493e,0.1100583,0,0.1100583,
0x4ba5a6509c7c16e8e39c88d993d985216a5b8512,0.1100583,0,0.1100583,
0xe94f0616f715b43c901732afc30cbebb70fd1f39,0.1100583,0,0.1100583,
0x40c1b431c61ea3ac82c41a7a2cbcc5f5716be387,0.1100583,0,0.1100583,
0xf1d39c43010a9e701e46784a544d02e1308bc55a,0.1100583,0,0.1100583,
0x17caf3018094ac3d4ce94381311c11caa6db533d,0.1100583,0,0.1100583,
0x9775ba8521532680af2571ada2b94a322f894a78,0.1100583,0,0.1100583,
0xd04a5500fe316c9e8cda62f90edcc4bd8ab07251,0.1100583,0,0.1100583,
0x11bba31716be8cae4ffe6462d1870b8165c45980,0.1100583,0,0.1100583,
0x3e5e231e3a9baf30f2bd1089fd8a252efdbabcd9,0.1100583,0,0.1100583,
0x06e4e6f16fdfe2fe78b5f3d6f8c020b1bff3e9c2,0.1100583,0,0.1100583,
0x643df9facd480f7a5d4d9d27fec5007d9e2e4bd9,0.1100583,0,0.1100583,
0x0f5c95764c0d39cc02551ed8d2b412ebdeb446d5,0.1100583,0,0.1100583,
0x0122ca581d5979aab9af5b7dcafe975b13b7a1a1,0.1100583,0,0.1100583,
0x4358412ed47e51667dc81dd2b4a17738e780a79c,0.1100583,0,0.1100583,
0x4702d6f126c80d4defc4ab30384c46f9626fea9b,0.1100583,0,0.1100583,
0xc9a490fd54e5cf8b786a56566cd2b9180f9346b1,0.1100583,0,0.1100583,
0x711da3993ff96b62119700d1677a9a6403820406,0.1100583,0,0.1100583,
0x282a8c9c7d9915872628faa5e3db1403ded8b320,0.1100583,0,0.1100583,
0xe1aee3e9c0595d22e5fa4508e465f1d753014c3a,0.1100583,0,0.1100583,
0xba211d9954d4eb54efb9b0238df7bff114a69710,0.1100583,0,0.1100583,
0x4745b09d5e532420e19e64dc83f4d05dfffed08c,0.1100583,0,0.1100583,
0xce57b9ac8a0c3726ca5a510f2a8741349db2b5aa,0.1100583,0,0.1100583,
0xbc9f8b0d7e1e255e4c1fcca653db6648b4e7ed2c,0.1100583,0,0.1100583,
0x9ffcd088bb79fca534679b463ff50a4379b8a2f1,0.1100583,0,0.1100583,
0x3ee57bcb5326684a860aa76f5a9a454641f3bc92,0.1100583,0,0.1100583,
0x43c8f1b1c3788f470da75c25b7b9afbabef441e7,0.1100583,0,0.1100583,
0x7b45ca1fd5df563edc8a36bd7120e0820f6d3b4c,0.1100583,0,0.1100583,
0x7d19d2a51016bc2ffe27aa7154bff31f61c31319,0.1100583,0,0.1100583,
0x4a4b6c7432be8301fd39526e1d7a75c02e1fb9a4,0.1100583,0,0.1100583,
0x34e8a8a68ecde87d68d8afd33c234052520ca055,0.1100583,0,0.1100583,
0x5112379463b6066aea62bc919651348541a7f3ee,0.1100583,0,0.1100583,
0x05c07b4c34245b90fc572bb167c1ec9371fde621,0.1100583,0,0.1100583,
0xaba4d5a5e9e258e98b50e27376f68c5affcda903,0.1100583,0,0.1100583,
0xa114953d0ab63a27fe25b0cd9ca07df0279f7c65,0.1100583,0,0.1100583,
0x152815cd34dc87888d80c444c7fd6ef2bceb1bb8,0.1100583,0,0.1100583,
0xb76a4fbc0ae417ac57724de13ad609b53a7ec152,0.1100583,0,0.1100583,
0xd26ae692205a9c21dbe62198c3307e3fa5f6620b,0.1100583,0,0.1100583,
0x792eddf2e2b56ba60726a85662c22baae654f911,0.1100583,0,0.1100583,
0xa8f3412c42bb1363e5beba72df2e175328ce8960,0.1100583,0,0.1100583,
0xc1fb0779df24669e9bd4fe1feaff7f170b6c7e13,0.1100583,0,0.1100583,
0xf47f8b680eb1f9ed4d3966284e3ceeefaf96b4fe,0.1100583,0,0.1100583,
0xc540abad79cf1945ae50025640237b925034b2ee,0.1100583,0,0.1100583,
0xbb8198893f263b5ea74bf3baa55d0dc120c5605b,0.1100583,0,0.1100583,
0x3060e7a65ffad289abc1515e1af360bf85755fec,0.1100583,0,0.1100583,
0x3cb609065668af7defb63e5b75139e3a75fdbc68,0.1100583,0,0.1100583,
0x2a0fdbbbc7beea3ff40712b005d373a79d21056c,0.1100583,0,0.1100583,
0x25aed902096605a97aa1548c108b335087a67270,0.1100583,0,0.1100583,
0x1ce264d4c4f1b2a5e8618c98e974ce37a22c39bd,0.1100583,0,0.1100583,
0x700717ed568bc49d71dab333a5dbe1f25f5d0d2b,0.1100583,0,0.1100583,
0x7b7d32f51d627df07ba2b582c283c98e6ee72f74,0.1100583,0,0.1100583,
0xb710fd2ee0d1bb7cbc32002ced3ce72c91859aae,0.1100583,0,0.1100583,
0xa07a48e0a08b0fe21730ba0126291d2caa91c20f,0.1100583,0,0.1100583,
0x13cb1d9785b3f4c8baf1e422464080f0228fe860,0.1100583,0,0.1100583,
0xcec7f81abae80bf3cac1c753128957de0ce192c7,0.1100583,0,0.1100583,
0x89bfb239a08cda40d47e965b9c9e3c63e260723c,0.1100583,0,0.1100583,
0x4fbba132299e65c8027c4970e85203efea7386d8,0.1100583,0,0.1100583,
0x6ebc99a7addc48b620f43713dfc2bfc985952944,0.1100583,0,0.1100583,
0xd5b7764331712fe82572f98e02b140f9e0a5cf7c,0.1100583,0,0.1100583,
0x14d3849469dd8c0013cdb24e6466e6558e1ca53e,0.11005764,0,0.11005764,
0x407c2ec6c0721f6b7370b597ea8cc2f4b59060ba,0.11005764,0,0.11005764,
0x3a1c3efa1506d04a8dc13842c585a67e6acdfe7b,0.11005764,0,0.11005764,
0x5a0512b3835ca04216ad40a51cd32169b8d3fbeb,0.11005137,0,0.11005137,
0xdd45bfd75d326755f8fd5559f65cf78b84d7f8f3,0.11005137,0,0.11005137,
0x451ce1a98155c24f8b9244c0970abb6d5e35a5e1,0.11005137,0,0.11005137,
0x2bb020c3fc47cab42889ca26b55f55d622af5793,0.11005137,0,0.11005137,
0xba6aa08f587cddc4ddbc08c4109e89058317c748,0.11005137,0,0.11005137,
0xfd30c7cb39a7533b5f3a5ccbd45fbb3dfb3dc93c,0.11005137,0,0.11005137,
0xaecf654ceb6af4c2bb7ade41eaab027e019ed779,0.11005137,0,0.11005137,
0xa7cd8015edff499d111473983c6b5fddc0b52a6f,0.11005137,0,0.11005137,
0xa13dc7583e66852f0d29e607329f6a0ca304373e,0.11005137,0,0.11005137,
0x9e2bb24da93c8f837a66e7e064f8aa512b523bce,0.11005137,0,0.11005137,
0x646d8b90fc8fa670cb64ade3aa7b72ad5ec9a8d8,0.11005137,0,0.11005137,
0xf395371a9f11c0a8ef63456aa7cbef2cf07f7dd0,0.11005137,0,0.11005137,
0x68b56906a4ad6e5cdbba1fb5c5e60a411cc52f8a,0.11005137,0,0.11005137,
0x1f48ff02970cab93dacf024cb5854c6dbcf011fc,0.11005137,0,0.11005137,
0xefb30b189e7523af47c43fdcf93ef96e57933eba,0.11005137,0,0.11005137,
0x7d5788b96d9e5be604af5025cfa40f4cfd6e1250,0.11005137,0,0.11005137,
0xf05b4fa62164d94dc0acd798dbdd1a49f5b613a8,0.11005137,0,0.11005137,
0x4c8a9bc7e4714be0028c1a7204ca3d6494965331,0.11005137,0,0.11005137,
0xbd1ee8c6adfe29e78b185f38c7292485188323ac,0.11005137,0,0.11005137,
0x0024f74071c3d38e0cea91ba1a645e78807178b4,0.11005137,0,0.11005137,
0xe0d0deac85ea5388a4847e8812b9f74ffde80d3a,0.11005137,0,0.11005137,
0x63ebc26431474967ddfe06ad921d9ce54fb147f3,0.11005137,0,0.11005137,
0x165e63a0636d20bfe8cee9d1b945b0c78a57bc99,0.1100484523,0,0.1100484523,
0xf5c152620b784f3fd792b018dc8ee8215d96215d,0.11004565,0,0.11004565,
0x1348e3360e627f6cfda0399929164012e3306520,0.11004565,0,0.11004565,
0x9b1ba881be75e77ff6a1547fbd2c15e7dd2bc2eb,0.11004565,0,0.11004565,
0x0df43bd2ac47c8e417a351f6fc6a38c814f8b2bd,0.11004565,0,0.11004565,
0xd0c16216b312ae7570ef0738c9c6587c6c96f7dd,0.11004565,0,0.11004565,
0x803e6725a532ce6c0ac2afce81c2d09f0cea61a3,0.11004565,0,0.11004565,
0x7a0bb0ecec2b7a26ea52d329c21314ada4805bf2,0.11004565,0,0.11004565,
0xb2c8e945ba36653f3a077e89582a3752b0226279,0.11004565,0,0.11004565,
0xff2fc3b1e7431af75c45f6b91659559f96ce80ce,0.11004565,0,0.11004565,
0xcab5f53a085589e227354187b13aaf296fd10eae,0.11004565,0,0.11004565,
0x2322fd0adf24aa7edd3193d05a075415480d7bc0,0.11004565,0,0.11004565,
0x173ea6350c7200d135efc0ef8cda4e9bd07482a2,0.11004565,0,0.11004565,
0x1aedf09849f68deda825466ae43413b1b47523e1,0.11004565,0,0.11004565,
0x08ae2ca7906c6a46198c1f777d5830547d82d4fb,0.11004565,0,0.11004565,
0x165deffed8a7a720430e5de4421bdab2b79fae4a,0.11004565,0,0.11004565,
0x43cdeecf6a0829b75a7f8836698b4c9015856c4c,0.11004565,0,0.11004565,
0xf103f37511ac769a5b1672e6efb92b69504c61e6,0.11004565,0,0.11004565,
0xd31b5da701f6a9f76e1f4df191321cb2e0adcc84,0.11004565,0,0.11004565,
0x1a9fe4a5a7d991f7a843001a710beaaa68abcff4,0.11004565,0,0.11004565,
0xc93df8c49462b085b76d31c2c0e7c2e0765e6875,0.11004565,0,0.11004565,
0x8377563c405467f3ad21840ca89ddb764b5d2704,0.11004565,0,0.11004565,
0x213e2b07041364afed445b7e4e49d429c7ba54b8,0.11004565,0,0.11004565,
0x1fcfae3711bac623925b33674075f4755fa61d13,0.11004565,0,0.11004565,
0xee98934439b84ca728157ea4945c6af52ea6cbff,0.11004565,0,0.11004565,
0xfc14adfd53f0a0835e0e424aa549cc6c42e0b020,0.11004565,0,0.11004565,
0x648a0a35cd4e3987fdd634389484fe19f8e56083,0.11004565,0,0.11004565,
0xe5f7827515797923b13d31ce034b014da3fe843b,0.11004565,0,0.11004565,
