donor_readable,donated_arbitrum,sample_donation_transaction
0x514050533441401e001ace4505da77fb28414cba,0.86318,0x4b7ead7eb126ebf02b7d59993845b8bfb71070b99a94792c14fbabdbcd9a4516
0x507d837234a9e36175251bc050a85a79b6f8cc52,0.86318,0xae220b2d1589cf4d405d568f2f1a3da001432edee22909fbee5310ea18f874e3
0x80b8e0fdae3b8c330f9e7a2064f2d8b71b40365c,0.86318,0x05c943e37053fcde8605d780425103690740ba936fe55ab676f8c1efb50b86df
0x2fe08ea4e6225e8b536170f318ce72275fb37b47,0.86318,0xc0d095c9e1ef06f6281bbac407d33e1807ebc8c6a50a55a1299813e7e81751b7
0x9d294fca0e3ec8443d232e0597054efb0e98267e,0.86318,0x8c2b522281dac519a113196c60c6b21eaa2ca1339b10732f02c0e8bd942aa98c
0x4d65fd6e5b8ada69b164ff08e32e2fdc1d6a5a02,0.86318,0x3196702f982d282d0c2692648394e6b892100aa4f53e1605e029251c376b9bbd
0xb11b90a5bd9bb71f1c1883b3dcd81d23cba6103c,0.86318,0xa60001e545391f2e4bd7240fb133b3e4e6ce020bbba0adef65b2c23a36c40f4c
0xee07e965c5ab66d43c8949168de40ade298deab0,0.86318,0x58a899def425d4e99ca57983886162477e06f9132702fd1d477037c3baceb54d
0x5c9279fa8e4193b362bfa74e65c7aebb053b1a67,0.86318,0xbd121c934ceb94fcad2550bd5f0c9b66458f7614b5133e6274ec38c652987fa8
0x88114714d7debf30d776efaff4f2ba89cd0b878d,0.86318,0x4e9adc34592aeebd97e4eed045bb0f05fa607ae59ab0718f82777644e1113afd
0x82b9e74a9c0f9366d07549556888093989e0fd33,0.78069892,0x47325fb83c5ddf4adac37e40215762cd5dc4588b8c1670cfb90abfbdcee5feef
0x41ed397bc9f709fe20a775cd2c99b9da34ee53e6,0.7518726840000001,0x735981cf9167139fe936305309ffa89e4b1c078c2e1cd8e454958b913b73d7e7
0x2358b84bc2ca81bdbeccad1f378f45584fa94bb0,0.7268519999999999,0x5c457f342bef23aad274fcac3f2c79094ec4be19876763f5202f4f2b34d83c57
0xa9818a07e1a1f7e4252c3c6388c9558563a23889,0.7233195072999999,0x038ee87f045da2cd828bc14eb8e3454ec1fb69d967065c6ab3cc3eeed882464a
0x6759194ce864e076df064a5f175f492873757c5a,0.720417672,0x95f90f3b332eade15f35b128bbecaab7b925f28aa47492eb58ad95286a98cb1d
0xb20d5ac6d08d43b3fadb6827f473e55b9328a4cf,0.7176242226999999,0xb316274bf7251510451055ff272436ffe164f33aa1e861b2f42569775e231df3
0xeb5a6315455532b4e4167a992181a6f5b9b4caff,0.66011286,0x7b7cf370c2b9b711fdc1efddb12cd7500e3ae3975c5389e006229e635d2c4a42
0x9805d41ebcfa413a055c74bca19af8ab3949918b,0.6321163186,0xe27c5e32353bc6942b3215997e439d877a6fde0512b43fc9e945c34b8bd373f8
0xcec1fa1d9640ec5e6bb375a1eb1915a1e5b2e354,0.6152700059999999,0x2b765f84c090b7daf91f68ff84010790415703eebc70d57e832785f5cdce50d7
0x7134c5568819842c75b554f21a0626e4a1984c41,0.61034831,0xc2be71a98c4cd3448101ae1d669bf3ec42b8b0075f288a87aa89e6ef1ba258ff
0xdf7a48a03b84f54c0a919375ea7cf6dba426a0a6,0.6018923078999999,0x57a0be0f407f981440a6b2efd3a85611329a8b99e4b5e58daa775a9e6d9ec789
0xdca3b87f2ab2a16ac4c3a07456e59f556145a9bf,0.5826428801,0x5967556069ab18ee2ec03a8399f02841bc792bc56d81db97821fd33a77b58ed4
0x9edcec146a0f5e0afb8e9d0b91c7fd1505b5f58b,0.58050344,0xa015e40d11dc43ddf84786605e84fada7058658497e24d90e82d94cbe2a973ed
0x97a35f2a4cbd30301eeae08081da687c7bdbfada,0.5776007679,0xd1f716bbbc5a907fa7e813839ad86ae4917e4964d67cb2d1fdaabcedd86f6794
0x775d9e0359717eaaae542c345d51a04a5de23248,0.5604915476,0x6e6ad7ef7e3f88e5a9d043460edd39241a3b3ef95e3499b47eb6d49e452e37dc
0x45a4e83d2aa860f54bab3951cc0acb1b57314b5a,0.5604796449999999,0xaf34516031bc1c55a04294de5a1e40ee6c23fc8bd089d00c529d5f1df83e1e0c
0xbc1f241db4444af4895a574a5b33aaac43e76c7d,0.5454728186,0x334ca52cadb0a14b00521c8e3a0c52c0bab7c313e2f6686cf91661c7b73a26b4
0xce1a8b8b4d7284c269ce30d57415320f5c44c023,0.542221875,0xf83e1586c9fe57750f8882c98041c67388a524d25faa97749a24da1ff748adcd
0x14627c87ffc83a2424d1fe32a1aa1308342343bd,0.5224439999999999,0xc6739928008decc7f7c888f67ab7d367aab3e685c6e386b469adab0ab78dcf72
0xd9e4bbc7663131f002547c59408dbbeee336043d,0.5194079999999999,0x32c750edbd4e23289ad24de863c531b8b44bbd98e7c7a8bae390d7f1218639e1
0x2790db1d9c93152236f7b1a1ce1a9c02cd4cd129,0.5194079999999999,0xc0ff14d3da551df2a1f5f2bf36c5560ceaf653fcd95c05dd72c8b1d7d6ca384d
0x8743d6ffce58b97bec69a58bffab0f140ab25ed5,0.5194079999999999,0xf988ae35e173800fc649cbbdaf47396017b86aa8441d480d64eb71562e42fce5
0x4f096ee4ecfe0dcc28ca0284c1fa67a043b1fc13,0.5192279999999999,0xf777e2d62a6d8d27f0ec30510337b9f861cee1bceb977187ef750c85b76619e2
0x3eef227d38dd95cc1a96503ae6ead669cac27793,0.5191979999999999,0x39a96c88ebd1f27bc745a8ff3b35828e06d6c3912113516bc4d02c0a4a807f0d
0x35e88aad44da654b90530a84998036b38ed9762d,0.51918,0x8a47f303bbd5f33b0968672cc3d1587338aee1387f3dd2de973a1b4d1f181e7f
0x29e7d91bb3d7dc077f90a2a1fbe59de4204a0891,0.519102,0x36ae1c111140c68b1bb70a3e3874903fc433d0807d62f91b6bc0664ad0735e91
0xca7caf139aa62b5645ecac080d6269019febcaf4,0.519084,0xbd5fb22a9d502023d19f7d2aa5365b772117d3de327fd7a138050c1760376f8e
0x4e54568e8ca71c522ccede982373dd85da733b57,0.5181629999999999,0x404a5e96d49a828c60fc13bcf836889100c3356c8f6546ede57abc32efffb389
0x003e99c2147a7a19f4f19e38b59026ee238cd9cb,0.5108154186,0xe09aea3a58648b023af4244f55ec9755fa7c774494fad0186cef71344a005c04
0x737d680457e8effb93cbdd2e5fbe2e0f60d991a9,0.5004726309013631,0xab5b23e4ba65be612bc5554b7f12e37a9466b46ec5fdae2d7c7764994536550f
0x1fdf63bc6a4a5180f81931fb0123540ec0fd4c8e,0.5004581197374215,0x1c76a771e6a818834b9b7185b229edc5bb78cbc0234c7597fcee6ea01199857f
0x0dd1de9d02631dad98b5c8b3110dba4b5b67a3fb,0.500434,0x7c8769ea522ca9d03863d0bb97f6b5ec17d5915c34a64ff808e22b7169de6dd4
0xe730559f3a509f7fde49489ce927f450c8872f3a,0.5003363664306296,0x8f3ea2f417ad7ec8da3a735f1ab499b5e5424a9211063d6abac569ea473ec0dd
0x5246783462db928fe85c39c2e3fca6d008ffceee,0.5003305631752631,0x6110b809f71a84a36202a8dcb2fc6853a17c3adbaa654ef59fd64b85191ba030
0x4576918ccbf624cbe0ea2a75002bc19b2e34fcee,0.5002957464698895,0x23f30081f8e126d9d4aa90c050b1c4ae6cc98bb5382e504c6112fa6de5e5b81a
0x14dc2e792bb2c5d760ba1c0a08efc10c240e4593,0.500220237508767,0x2aa4ec2f4b0e2945098fda5fffc17b3eb21118697d792bc79e38e2b559cd8cc4
0xe5b8cdb746f71902187c251d5ab66ba9f6c55af5,0.4995294420589999,0x316763f15d8aff2666d9f495526535e1fdae78ced37172555098b505feed7ca2
0x52592f225811d54ba9d0984e93763c39c4c57b7e,0.4855155166,0x46f982c9f787a8db908160366f9c8239a2df001cd69f596cb54b765ace7169b1
0xedca9a1c19565e7c28229ac359e56d790807e71c,0.477300887329321,0x2f960f48f85ffb93e277140af6eaf7f3597d9ed49f7ca533a2abae61d74f82e4
0x3f8d19cc4cac06f6fd3766bb90b754f1c5b57990,0.43180250000000003,0x3302021e1813ae451964dc1f62abcb019f934f25437ffb8aace4db1e48eff44c
0x191f371848a64b8e017ef857f74a2c21fd1d5740,0.4102168335506,0x3db9d9029f62e9b8084714d9bd148e801692dffdeb5a37c82fa20745f80c3684
0x2efac9270c5e9849a80613a0535a7a22b97cfde9,0.40669099999999997,0xb15d1b1ecd497591ac6cb86840f4861fceb7af62ec05078f0d41bbc26f99da76
0xd1413732811742a1455829948ea7d04c22fac167,0.40124403449999996,0x5f49e529d56f50529b4840cc3de69018b4402fbd9720b3210528946dcaee17af
0x4e11769d2d13884276c9e0e11981333007d728e7,0.40044506634236804,0x28c8da9e37c115f5913301b527ca9b7eeaca51dacc056a5581ed269196fa7837
0x050a20d07faa5e6da53a941d012bae935e1cc5d6,0.40033880000000005,0x2dc7742e752c08116d6513cdff7948786eb8bdc98ebe93b708201fd10b35642f
0x1362ddf425eadfb3b51e6078470dba2575b56d52,0.4003316,0x8730a133e42c6eb1d476d81420cfaf6a2942d4e1d61e4cc50ed8d75438b0f869
0x98065504ee957dc3d249affb596f89de71b1542c,0.3999117386,0xa5ad4bfd9fa38be4050bb4b21fb549e812d9ca4e63a6fce0ca5de64cda651155
0x49ea4121ba8e5dda4d16372431f63744327d7e0e,0.3996531,0x781f4d508a952859d516e76ca3b1e4d861b8cfb2338b7b190c6617b15bc5c6e4
0x79af2e57146f9c372ef664810cd4600b25612d2d,0.3972583,0x1135a9c8bf6b917b7e4de3f5cfb8093c8262809d26491addeb08b423ead7d0e6
0x249a8621eacf869efa6a5fe1c4c697dfa818e237,0.3840822,0x146d3f525521a39cc2a20393370726c6316c6714e7d4da68b036dcdc1097ff41
0x74e6e8268d5c2019abc3f499f55210c56a5255ae,0.38389120000000004,0x0154b701225088e8819a97f247461967912feacac4b96d2757a66e29925bfbe3
0xa7e6458dfb2b4f92a63867b3484455a349c33128,0.3672088329,0xea43b5efbb3fab28a65fef3c7abc865a89fca556c9c35b8ef1c20aa3bdeea15c
0xe9e36e3552d4a59d2805eb3d890b91324b1f8082,0.36616852,0x463dd84f8319b3285807627b5648668c549e0b169544a03711fec22ea865bd83
0x78b254865acfbf00b13f968645ab9b7dcd5e8b77,0.364854,0xb3270adcb900fe081111a7c772e5742da3d6ffdbc696440de3bbb5fb61b4d3d1
0x6d13dad994741452df7328e4833125316ac134a0,0.3627288,0xf932f103e2a2ebd9109eb1a728d527788c831143ada002a6b2280f86394d6185
0xad67502df919360b93b192a8f9695285512a1211,0.3623487,0x18c92839c1f9c6eba37b71283d4d3eed0eaa40b40a95a43916c2a0f04f462c04
0xfc175901215a5586fa6bd56c7ce52bdfba40921c,0.35322876000000003,0x4f331c78bc6e3c6e15753d5fd799d3e5e3060893e9e188785850edd0a06f2b31
0x56800838b8ec7a76522809fe99ca1aeda3c8939b,0.34713200000000005,0x49a439555d71312c7102fa155998078ece93fbaad3f42158013282252e03b1e0
0x465f67ab2893b37091b3fc49bf0b58a57325c5be,0.34713200000000005,0xa6dce2c71e962a1b85a385b4477b62438d73ff99fcaaf11d58652b0e48de53ce
0x90d46128f4aee85dd57f52198b111fa503af04df,0.346272,0x5d19c1734186169ed04b88bc0b4d7fc28b4daa0eca516c7d689f435abb6967f3
0x04aa8247859b3755dc6db7bd7de82439db0bfb09,0.346144,0xf5caff4e214823754899f3b94b9b70422b7acb67845c77bcdfb506aad5fa74fd
0xcec5cbe0a201847e4d77ae96ce60e39288676cff,0.346036,0x3d8d5786fa0709662d9ded1ebd50c695ce0b2c565a3f81799ff4f603998740c7
0xbe0855f292e2b0d1380b38115fa23a7e8714c208,0.34583,0xf5f11c2eafd5e7c9b130304630eb613f4947683879c790f4d495a2f00dc88368
0x4efb4fe09746164afa8dacb4f02ca7b1388c6ce4,0.345462,0x6d5c458386d926c826b4b67f1c993b18ff12b2817ffc9333671f6a915c7df938
0x8fd7c6d035e7c15310ad97fab1a6f93c4452243e,0.34534400000000004,0x997273407671e4d4cfee33c09e43d476c66a1dc88c0866b77cef3f3fe9a84b52
0x7661eb027b8b3433a2ba5b31d7bba31c176f5a5d,0.34534400000000004,0x0c61010ed0a38b07cb1ee9ead6077a98be0d65928937d96355f599878a52f3da
0xceaf58d8b0075b8ef3ec1c18eb453453d383e686,0.34534400000000004,0xc6f4e250a7682f132729302703fcd71cfebadc6ded5095df4a3f44c6dcc3b0d7
0x5c21bd2e2b6257577c858c8ba7fc437699d8260e,0.34534400000000004,0x37f02c88ec45d35897574c667e85ed69b8ff06dc935ca1c6d962b00b0feafae6
0x114bcac3ebd37b2573a1f7b1d6421638dad7a8fc,0.34523800000000004,0x921b3d373031fa09e0169cff2c0b3c91f562c2fa97e53baefe4f317fcb63bae4
0x829b6c42d37b3930df46e96a04dd961bfdea4ad6,0.345094,0x79d414d60ac6f99f33f6727cb50ceedcfb3c1d025ecc9bc08f424dc271beba22
0x2adeddc284a3f9970750deb5142a36e403190fe6,0.30858914302599993,0x5407ff84b9f3ebeeb8d7611da524467b453cd9b1090f7185b13e27acc27c1d05
0x2b72b06c3739d246d41f31acedad211c5296b43a,0.306086012311,0x0d075786f38f43e24badf16ffa382de1ac9096beb7b4aff47d5505ef6c4ee1d9
0x049e1a6b8a4f72f2c633ec13d95a76389c3cecea,0.30359622469499997,0x7aea49f987d6119389b57da8ba7bda2ebc3420e9a7cce0eb9eae81077c0b600e
0x3f8d0e931342c518e63dfd3d28606a97c70cafc7,0.30359622469499997,0x9d1df16b3163ca7e6ff4a9b316cf4ab06f1d134a1f54e00970f1e2d7a02afd8e
0x89ae9a2c3ae6c3ecd47662613d278c449ad7f609,0.30359622469499997,0xd57c946e7cc9653e2d93e899da4382939b7b29daafa135b48e8bb587b427b420
0x5ec3f2b28be3902b02c223e40ecfea4e18064ad3,0.30359622469499997,0xc2aba929726a011c9dfbcfe85555613af6407d566dfed8ade6a69b8767baa0ee
0xdb92c801c537af42d17e56df89c92a50a604583f,0.30359622469499997,0x2ddf8e98d9e207baf7486761dcb4190985e8b8f86006bf53ff5436fa23ec0967
0x5dc9597a64ca5df4d3972f41ba70e646ace84d01,0.30359622469499997,0x7212ddb55ff2dbf25bde7069b3b925c6edfebefbb766174fdd3e25905819e564
0x7dc0d6100ee8140b27fac81e753739a327f45a24,0.30359622469499997,0xff90a0f2ca52d97041e06001e1b88815b23fcf2cf4854271e6c06cb897f6c1a3
0xaa4f310e3cdb48691ef2bc95bba0d0b80cccbafe,0.30359622469499997,0x6484234dc69ce5f923a149e6e8a2c24a635741ed7c226fee612d71b20261d0d3
0x2491769883c241705f1f0adfaad505c45fe61877,0.30359622469499997,0x205e909ed3523c0a43b1a763a5a701dd70ad870b152f13ba63fa35278af38f44
0xcdba6f479025324d0dc9557e13a8f65fb891b357,0.30359622469499997,0xe501b949eea6f44aa2c1c3792c1ff19e1c68b4b86987e26c3c2efeb36eec5423
0xc3208372bfc86e8f51a02ca1a7a68155fa1687fb,0.30359622469499997,0x465e0dbe77b23c50196939cee3b6ca74e50670e4f36943d5cf343db521de1ea2
0x572b30b30b000c9427b30d99696b7712698dc5b1,0.30359622469499997,0xe1b30e80f49fd92a94320c43603818808ecb0a8b4356ad596f4500561a63067c
0x7d68b5d0a6d6e6aea0acb334acdc796651a3a2c7,0.30359622469499997,0xe3769ca60ab4242c9ac10c988a656fb9c69f0d4ac1e0e607b77432d11db631e8
0x3b4b866cb3734a033c5a844e4d113ec583ecdf7b,0.30359622469499997,0x2f8860e3086fa0b84fe9825270d8cc2b74ce596395fa94c02237619694e6cbe2
0xca692b595d96a025867d90dd0e9c1d5f256d06f1,0.30359622469499997,0x6935f11f01d2eb5e07e5206b1c45b8f662829875479ecae6755e9f19b72253cf
0x8d01ba68f4581c831db73a7b830ade7f52e04e00,0.30359622469499997,0x1eaab09b16bbd5a0c55afe4808759772cde90f4aa01128640e8a132de64181e3
0x17bca749cb0827a176e765fa986e3e25746bfb04,0.30359622469499997,0xf83919b530d048c5b8ee398bc8d487813f2cbffdc33b5687facc94f29bff1514
0x14a418d0ef340b69100e9a5f0cf5be12b7252bc2,0.30359622469499997,0x11610ed31f91b8ed76064acdd2a7dba6e1770e13f928cc8bcd612445790460ce
0xf073bcecacd0062887d4926899aefe570ddf224b,0.30359622469499997,0xfe096f2a605073791722bc19d36c43e0e97603cd2ccf7fefb698d1f69c110523
0x5ee8adb7453076d5f7310fc2536079e7b46004cf,0.30359622469499997,0x6aa71888df0295acaebdd4c05f2338e38c213dcf84cca0c7773e4343fef6e75d
0x7fe4cdb69a35c0efc7e4efc7be7e16d0f53bc005,0.30359622469499997,0xbf4912fa09fdc0ee61eb0088bb4394ac24062a5d392c911bf1fc03d5e1d6b538
0x86755167b5dbb0535832f0e7b10f0fae90ea9f30,0.30359622469499997,0xaee5f23282164a38ee71f3cf7d96c0df5f9678de2fa48fe0e50b875af722c0f3
0xe13faf26a935f43a6901bf3b2d2ccdb9e5e26feb,0.30359622469499997,0xe117f72e0c4fab6cfb014bae6c7daf70d9d4f4e547037356ebc9e0e883a17380
0x25753144d53bbe4d4349f628a3dfdae00dee6610,0.30359622469499997,0x16e51b99022b03d6a8d1463113536567c00c1bce3fe388accd424b769891add6
0x54f45c41e6b659597656bd665e6ca6d67d4b502e,0.30359622469499997,0x333aeca57e13636ec3d00999d09dc9aced37be73983d0049f73ab32da8810ed1
0x1fb49812a95e423243217fb91b64d5378ba623a4,0.30359622469499997,0xc15bfe44007c417d8f9afce3e4765ee8cc7d48e419877c495d41b2feed1805a8
0xdd83791045df06f633255b5171f6393cf3f563d8,0.30359622469499997,0x36eec7d7dfdd140636d4790bb99e8dd6dcb1db4b46d50417d3b466607f1c477d
0xaed75814f566ced809c229ad8aeeb8a6ea99f7a3,0.30359622469499997,0xfa73e26aabbb965241319677d3414097d552e874c9dc5e57c0ee8a9cbc479563
0xbaac01e297135ddb71a38dbdce45071f47df8a44,0.30359622469499997,0x6c69eaaa1a67bcae251526332fca982b3482d680527d0224fe17cb11e4af60af
0x7f63e6c1f1c2e037f4cccdc02b1b10aec5bb4917,0.30359622469499997,0xf1a1a0fe701bc33aca6c98525811cb25d53798fd46c5761023922dfbbb406ac7
0x133a50d596692f1f6e8020cd8b0b508d558da6c0,0.30359622469499997,0x21ec144b9beb9113ba97f81265716f16d593cabb471fa960393b54b832925c48
0x663c87bdc00f1df1db88e0d9cd3a9c3900c62dce,0.30359622469499997,0x071161de8b89989dbfb4c9276aac15063a1a5b24e4c760370054ff8be9dd840a
0x9b7876f7ad112b77be2c991e2de053340b260d5f,0.30359622469499997,0x2df9a060b74efd6aaccf33a068e226499fea49a70408d879dc865307c15963ef
0xc787f5c8146248328b8e0d2e336307c779c03630,0.30359622469499997,0x061d18d9aeb53ee6fbfb3de027953e8bf1140170f822a2ce4a8f3c06937ff6cf
0xd38dd41599f05e30b79f3cfb8ed357665d5c9229,0.30359622469499997,0x68d821e934d894a796e1c996bba849fbfaf616c71a222d5f7cefaef5601e223f
0x373d4cff76cc2a4c305f8777fe00c921be996e68,0.30359622469499997,0x047577f4f62bae89e81fbed9dab904c2780aa2407e10886c6e399f145f600385
0x1f36c8493c428fc2467952ff5405fce2afc765e6,0.30359622469499997,0x2bc4bf648368b28b0f196b426e2ab9470647c142c317a928e3856249b0430323
0x549fad0c040c02d15c2b16f8e6ae7b5765277133,0.30359622469499997,0xe0489cb1916935f0ad014a0e642533b9e0b5e4df918d3bd265c2fb454e8c954e
0x0632690b4de3304548c5abb11626ca0d7f0a6f09,0.30359622469499997,0x85bbd2fc347049e54eb618021640174717189d4e6522fffc082d28c81856726a
0xa0f054514de05bb71f3609b8086f92cd3b38da21,0.30359622469499997,0xbbf1bed1ae7c367331c47cfb61781c6dfc8bd142a45a4368b4a9da5a58b6cd74
0x1aa77d016378752e958be9da5bb271ed903073f0,0.30359622469499997,0xb7b7378e63928c62199657d0d0ef7b67aaee2327e8ef63e039c765ac6b84cf43
0x717dd725b37a3a8128783b2a1e70781d60d75bc4,0.30359622469499997,0xd338486a563de94ca683008ff4d583b1260cda00a3b379d858a8dc2a3b18c834
0xbc17953542bd37fb2ad35b002598bf161902fa74,0.30359622469499997,0x4fa1a505dc8fe47707b58fb22aae0c4d8083fad2afb017cd4460281adc8b6504
0xb46330784e92228b2de94e103ff71257f93b36ff,0.30359622469499997,0x09d3710d92093892f34910286dcebf7aaef518bf464e00849bd012fdc4ba89ba
0x7e78b3e912e217fdbea5c72825d50c17dde20bd2,0.30359622469499997,0x8aa6d7e2390e5bd1bbcd1533777100bbf1bf9e3801837e98f8ab6aeb23e475f4
0xf3b9995d1e843e5a15721f4b45febba651e35491,0.30359622469499997,0xe9862db1a230ddaa71f62b19b6983ddda73c17334d143ef88424fb375f0ffbda
0x7e9721e905cbc59e2d6c9974764d384cb43d82e0,0.30359622469499997,0x531d8cd38f87d13d1b315e5cf891e609c33ea49cd4fa9f903b16e19af227056c
0x0ca9727c51c2226140992fd514027e223a482a1b,0.30359622469499997,0x0a2e73883f805d6a58b78d073ab006a0f03a56bbacbcaac2791511684a5bba04
0xf2528e3d9049416c2b69ace65b08c6bde470526d,0.30359622469499997,0x4b7bd502b23c75d1276730f1e5d5a6209473b3b4e6f14b0f96010000994ff287
0x37c5db034c9671b52de2bc964c076ef42e5b19cd,0.30359622469499997,0x04528b35fb168e65c0b81fdfb088325b47c582a6abb074d533730e65b8b2103d
0x62e2ea07012091abe0ab0d663ae2b2e31771c857,0.30359622469499997,0xb03dc3cc4d3af6bf0a01300b545108684cfbc6ee9e2aa7f92ceaa43a0cbe4926
0xe668947499b8c4d9c744d42557a3f852a6c4ee62,0.30359622469499997,0x582237ec60e0715320ba8eb7e3b3f75315b25bd0e4a76d3325caa9bc7c473d6e
0x199558fcc301554bd4791bd4f8c1c432e68e1093,0.30359622469499997,0xd732a11d60ee49eb303eb04b5a3e5216c092ced28bcd48fcf3c3d320873a5070
0x00c88ea7b312295fba9c80bb1d532899e738f921,0.30359622469499997,0x6e424896704f4e12d0e091dab23fa37c65e9ac8cdd93e1c804b07b81500f2c5d
0xe568f888d0f5a10ca5674048cfe9cd27e1dbcc0e,0.30359622469499997,0x0a9d582a6f79663b8db6fd3d116546ec651264a6e98c2f0a947c826e97181c6f
0x017c1110391fe3a0edbd83c1ef34eaa2aa4b906b,0.302621393088,0x0194975ddbe0f465c6e624d65e9bfbeb88fbf32ffafa251d40629cdb3f459a3c
0x169abf8c20042559d262cadf5609d5bdd25eb103,0.302621393088,0xe5a2e551071bd1e45f5d2d2e80b52769d91031115f18b7fdd218d30321adadb4
0x70e98680fc1ef87faf909f5102eb775eaf13623b,0.302621393088,0x83b3195b416e4ab541768c6e2cf1628ec5b5bc3ff0ce51ef24196ff1cd15a496
0xfa007cb4a0623fab48da1955f47d328298ca2b26,0.302621393088,0x84e7bca71ed933690d749e6bf0faa0ac3f44ceb8c91b06e21a3f1c0698299899
0xfcd1d36182ca69f5220242bf11e14e4afdf6f058,0.302621393088,0xc234319a126620b1a1b3b376d4491a901e68fcf26d2d46311a6233b785aa1138
0x93829eac19fafb591f8c1a9e0a06f6127f8a8379,0.302621393088,0x2610d7e9e8c0925556aeeff21c5125ba1562c5d4c2c80d0958b272aec25b2067
0xecab0d5df1a3d8e325ed724c5c8b701262995e20,0.302621393088,0x98219f4f3980a8a3dbc1e82f65985cb95079ed600a320e5ec51fb18e4f239d51
0x0c2fce265f8fdc1998b124d149f07189718017c2,0.302621393088,0x39242a8ce270c187ce8dfa09c0f788b28c1e1d6f7ff28afbe097b1555303d8e2
0x6d1dbab4059d13efa15c9fa3eb81629f04cd9409,0.302621393088,0x8b7cff79b1aa19f71a753eedf3c117417b3cf507ddbd56dacaed852235dcb4ed
0x3fd1aa905c1f2c568db7925321c1e55a734449d2,0.302621393088,0x462a41fcc940b956ddc5a708582f9f4e4b9c4133eaeae2fedbd68cf4d7b7df10
0x9e82b273c729a6c11baeb21be34d32ac96b7d6bb,0.302621393088,0xf4b1090646248f8f5e87e059751721c15a927164261ca2e378123a190e57a624
0x124de47b0ac5e6fab31e9f92de2085e57aef66a6,0.302621393088,0xe7c2829de50a9ba249c45bb4981a2cce3160e5aec5b1b51fab0bb5df40e75407
0x990eea6f8915a42118ef7b2c298a42064e2c70a1,0.302621393088,0x1e9d9067a31e8f6b141c2bfb661826875625ed1cfcb0a1719d4487ef44768740
0x46b3161d9d828ac254b442f96003c2ff9669ff14,0.302621393088,0x7918df96e78f30f0bc84083685e6a6d1768900467d669c1e6c022e588ba70f40
0x47cbfacae46f4e0df0190363aa33dd355c8967c1,0.302621393088,0x6f8189d6a114adcd6098358f631a4695be3c0039580463cf57da8dfc028aa5b7
0x7961e3a9d6c81e4f4af189d41453e70e720fd482,0.302621393088,0x6d7e818e2fe225024915ed94d6d25260d63d9e13635a86149368a4f483bf2319
0x7185627f8e26cc2bd4ac40fa80ae06122fd34dad,0.302621393088,0x70090f44911fbcfc241987f266fa7d815a7d6c3b76962612a5c92c3944563e63
0xc5fde17c446da756dab58d9ffde2397ccb17b430,0.302621393088,0x68b06bc9a86462b6d688de9533acd8c21f56a43a077df7949f62bf99933f0a08
0xbae73fc58d51939268d288acc90abe819e553f36,0.302621393088,0x404565a092030f55625fd15d4e128f22d48680ac4122e7c4a41c49dc06820efd
0x54aec95b230a4f1610aacc4e66c6a8ea96a0e2b9,0.302621393088,0xe4a9a8dfc794989e934757a09c9f2ed8f71211a82fe5aed633dc4240edff2f86
0xb23296ade4c480dbf714af01dc1c42201b500817,0.302621393088,0x6149556118abfe843f3c742b9b2b219fe9120e476142a854c7d2c459437d266f
0x24d0b99b3247fc7175b7a9c94a00abea812dbc11,0.302621393088,0x99aaee9f423e977978d2182ad8fa8afb59751d9bb5219e4a3fab5d90d4be39b0
0x26f179f0bea94de215abe5d996d8af2008e73ece,0.302621393088,0xb8b0e9e544f3c64c1b0048453a2d1536785360d74bebcc3fb8d8cee6b0997d4b
0x25d9f9ec4f6ca9ebfec5cb4f0f743d1690483e1a,0.302621393088,0x319bcd9b15a7728c05cacd684ca6ddde913277d402efc5693b55bfa26fbca910
0x588bdb161d68be2ca86ea77838d3f55bf6e127ec,0.302621393088,0xf7c2d1542c695cc753d2e61a6e404fff6c9300988f06536f0edb3fe6df248b2b
0xfd85d09347b1b257c9c91887ba3388538c4d2a67,0.302621393088,0xf4436f8799338c418fc12885ed172217ce9b9a47f1184abd62a391c6d5889450
0x12564bf21690d7b8e3d2616b127d6e7dbb078c05,0.302621393088,0xa0c7e1318e04d74e1a871b444a44132071cd99656582205a2cf111e6e6a625cf
0xd4c1919baca0976a30f92bd906aa2c17f4836daf,0.302621393088,0xdce44da43c8ee969e3d7725fff85a97ccef8a8ca9322fd534c5f20a407521b0b
0x32b164a8556cf9faf2eb679ffd004b418cab6b03,0.302621393088,0xa6ef9df20a129e613da43c53812f590d872daa3435ed0efd8d946cc14b821588
0x2671c82d5e5f0503b76ddf32e28fd16d558a5ee7,0.302621393088,0xbe9583cc9e58c1aa9f2c022e6f44e8fcb06c742955030f8eabed9516b695c0df
0x137fbaf4d672bccd3794d319d18db290bdc56d48,0.302621393088,0x4912816e6b12fe582617ab7770ef8236dbc0f508f0e2fb006dced3c812678085
0x829b381709ad7c1ab70d2310a50541002106cbd9,0.302621393088,0x54d4f34577a4edac19bd73aad09d8264d447b9c9ebe4c11af26e40e47016581d
0x1e5a235659b4f57c088c2ef86717d23d623b8e0d,0.302621393088,0xc964bbe01b5be8518c754e8004560cd4a9786b011ac875faa4f941a70a3c861a
0x2378ffb3e06efed2ce4d067ce33677bff040044c,0.302621393088,0x65ceb06d489fad3e0816cc61dfbebab90d873dd2e18a9b2ce73d92b8449a3581
